8.105894753912268325e-01
8.282926565582853229e-01
8.434822562771966403e-01
8.556177193978216078e-01
8.638071299224303612e-01
8.724830400821643739e-01
8.794291737614530202e-01
8.837265872050595883e-01
8.868077515608530081e-01
8.888618611313818807e-01
8.909970539744317408e-01
8.915646368820778767e-01
8.906186653693343169e-01
8.892402497364794156e-01
8.868077515608530081e-01
8.855915024730398599e-01
8.849968918078866542e-01
8.839428092651152591e-01
8.835644206600178352e-01
8.835373929025108763e-01
8.832671153274412879e-01
8.832400875699343290e-01
8.831319765399064936e-01
8.831590042974134525e-01
8.826995324197951520e-01
8.826184491472742755e-01
8.826725046622881932e-01
8.828887267223438640e-01
8.824833103597394812e-01
8.825914213897673166e-01
