8.674558771858699169e-01
8.750236492878186167e-01
8.812400335144192631e-01
8.854023081704911480e-01
8.901321657342090576e-01
8.938079407551555722e-01
8.974026325035812102e-01
9.008621854644720539e-01
9.034838779426470623e-01
9.058352928457525932e-01
9.079704856888024533e-01
9.104029838644287498e-01
9.115922051947349392e-01
9.137273980377847993e-01
9.153760912457092891e-01
9.168355901510851780e-01
9.182950890564609558e-01
9.188086164490931740e-01
9.191329495391766802e-01
9.194572826292602974e-01
9.198626989918646801e-01
9.208627260196221576e-01
9.207275872320873633e-01
9.209438092921430341e-01
9.202951431119760217e-01
9.196194491743020505e-01
9.192140328116976677e-01
9.180788669964052851e-01
9.172680342711965196e-01
9.168085623935782191e-01
9.158355631233277006e-01
9.140517311278683055e-01
9.126462877375064453e-01
9.108354279845400914e-01
9.097002621692478197e-01
9.087542906565042600e-01
9.078353469012675481e-01
9.075110138111840419e-01
9.069434309035379060e-01
9.069974864185518237e-01
9.068893753885239883e-01
9.068623476310170295e-01
9.068623476310170295e-01
9.068623476310170295e-01
9.068623476310170295e-01
9.068623476310170295e-01
9.068623476310170295e-01
9.068623476310170295e-01
9.068623476310170295e-01
9.068623476310170295e-01
